id_reserva;id_cliente;id_habitacion;id_canal;estado_reserva;adultos;ninos;bebes;deposito;checkin;checkout
30607;31;452;2;Check-Out;2;1;0;90;2016-03-18;2016-03-23
30608;181;889;2;Check-Out;2;0;0;160;2016-03-18;2016-03-25
30609;198;810;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-20
30610;953;216;2;Canceled;2;0;0;1960;2016-03-19;2016-03-20
30611;309;132;2;Canceled;2;0;0;2400;2016-03-19;2016-03-20
30612;877;556;1;No-Show;1;0;0;2500;2016-03-19;2016-03-20
30613;405;793;2;Canceled;2;0;0;1770;2016-03-19;2016-03-20
30614;247;661;2;Canceled;2;0;0;2400;2016-03-19;2016-03-20
30615;166;597;1;Canceled;3;1;0;0;2016-03-19;2016-03-21
30616;530;909;2;Canceled;2;2;0;3140;2016-03-19;2016-03-22
30617;26;882;2;Canceled;2;0;0;3390;2016-03-19;2016-03-23
30618;825;318;2;Canceled;2;0;0;3390;2016-03-19;2016-03-23
30619;789;646;2;Canceled;1;0;0;1710;2016-03-19;2016-03-23
30620;636;799;2;Canceled;2;0;0;3390;2016-03-19;2016-03-23
30621;915;901;2;Canceled;2;0;0;3390;2016-03-19;2016-03-23
30622;899;828;2;Canceled;2;0;0;2400;2016-03-19;2016-03-24
30623;300;617;2;Canceled;1;0;0;2400;2016-03-19;2016-03-24
30624;961;177;2;Canceled;2;2;0;2400;2016-03-19;2016-03-24
30625;885;157;2;Canceled;2;0;0;2400;2016-03-19;2016-03-24
30626;224;147;2;Canceled;2;1;0;1960;2016-03-19;2016-03-24
30627;292;336;2;Check-Out;2;0;0;260;2016-03-19;2016-03-26
30628;256;493;2;Check-Out;2;0;0;20;2016-03-19;2016-03-26
30629;824;283;2;Canceled;2;0;0;2400;2016-03-19;2016-03-26
30630;622;589;2;Canceled;2;0;0;2400;2016-03-19;2016-03-26
30631;292;132;2;Canceled;2;0;0;2400;2016-03-19;2016-03-26
30632;176;325;2;Canceled;2;0;0;2400;2016-03-19;2016-03-26
30633;413;844;2;Canceled;1;0;0;2400;2016-03-19;2016-03-26
30634;22;215;2;Canceled;1;0;0;2400;2016-03-19;2016-03-26
30635;551;331;2;Canceled;2;0;0;2400;2016-03-19;2016-03-26
30636;875;630;2;Canceled;2;0;0;2400;2016-03-19;2016-03-26
30637;42;468;2;Canceled;2;0;0;2400;2016-03-19;2016-03-26
30638;873;367;2;Canceled;2;0;0;2400;2016-03-19;2016-03-26
30639;53;828;2;Canceled;2;0;0;2420;2016-03-19;2016-03-27
30640;340;907;2;Canceled;2;0;0;2400;2016-03-19;2016-03-24
30641;288;978;2;Canceled;2;0;0;2400;2016-03-19;2016-03-25
30642;221;595;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-23
30643;762;913;1;Check-Out;2;0;0;0;2016-03-19;2016-03-21
30644;786;545;2;Check-Out;1;0;0;3300;2016-03-19;2016-03-20
30645;12;199;2;Check-Out;2;0;0;3300;2016-03-19;2016-03-20
30646;676;672;2;Check-Out;2;0;0;3300;2016-03-19;2016-03-20
30647;632;738;2;Check-Out;2;0;0;3360;2016-03-19;2016-03-20
30648;362;995;1;Check-Out;3;1;0;2500;2016-03-19;2016-03-20
30649;546;295;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-20
30650;322;138;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-20
30651;220;468;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-20
30652;507;175;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-20
30653;645;853;2;Check-Out;2;0;0;1960;2016-03-19;2016-03-20
30654;299;468;1;Check-Out;2;0;0;0;2016-03-19;2016-03-20
30655;341;901;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-20
30656;422;714;2;Check-Out;2;0;0;1770;2016-03-19;2016-03-20
30657;969;750;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-20
30658;370;120;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-20
30659;907;202;1;Check-Out;1;0;0;2500;2016-03-19;2016-03-20
30660;477;228;2;Check-Out;2;0;0;80;2016-03-19;2016-03-20
30661;902;852;2;Check-Out;2;0;0;1770;2016-03-19;2016-03-20
30662;558;897;2;Check-Out;2;2;0;2400;2016-03-19;2016-03-21
30663;172;378;3;Check-Out;2;0;0;0;2016-03-19;2016-03-21
30664;342;684;2;Check-Out;2;0;0;1150;2016-03-19;2016-03-22
30665;101;451;2;Check-Out;2;0;0;260;2016-03-19;2016-03-22
30666;769;685;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-22
30667;408;110;2;Check-Out;2;2;0;1960;2016-03-19;2016-03-22
30668;58;457;2;Check-Out;2;0;0;60;2016-03-19;2016-03-22
30669;322;859;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-22
30670;840;918;2;Check-Out;2;0;0;60;2016-03-19;2016-03-22
30671;304;925;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-22
30672;570;133;2;Check-Out;2;0;0;3270;2016-03-19;2016-03-23
30673;775;234;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-23
30674;982;709;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-23
30675;900;299;2;Check-Out;1;0;0;2400;2016-03-19;2016-03-23
30676;753;199;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-23
30677;374;576;2;Check-Out;2;0;0;1150;2016-03-19;2016-03-23
30678;823;642;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-23
30679;348;294;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-23
30680;496;342;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-23
30681;399;658;2;Check-Out;1;0;0;1710;2016-03-19;2016-03-23
30682;402;565;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-23
30683;553;672;2;Check-Out;2;0;0;2400;2016-03-19;2016-03-23
30684;652;488;2;Check-Out;2;0;1;2400;2016-03-19;2016-03-23
30685;968;211;2;Check-Out;2;0;0;1150;2016-03-19;2016-03-24
30686;502;228;1;Check-Out;2;0;0;2500;2016-03-19;2016-03-24
30687;451;169;1;Check-Out;2;0;0;2500;2016-03-19;2016-03-24
30688;718;525;2;Check-Out;2;2;0;2400;2016-03-19;2016-03-24
30689;696;333;2;Check-Out;2;2;0;2400;2016-03-19;2016-03-24
30690;698;885;2;Check-Out;2;1;0;60;2016-03-19;2016-03-24
30691;15;753;2;Check-Out;2;1;0;1770;2016-03-19;2016-03-24
30692;139;127;2;Check-Out;2;0;0;1960;2016-03-19;2016-03-24
30693;742;276;2;Check-Out;2;0;0;1960;2016-03-19;2016-03-24
30694;290;258;2;Check-Out;2;0;0;1960;2016-03-19;2016-03-24
30695;934;751;2;Check-Out;2;0;0;80;2016-03-19;2016-03-24
30696;659;468;2;Check-Out;2;0;0;2410;2016-03-19;2016-03-25
30697;466;966;2;Check-Out;2;0;0;2410;2016-03-19;2016-03-26
30698;8;398;2;Check-Out;2;1;0;2400;2016-03-19;2016-03-27
30699;360;582;2;Check-Out;2;0;0;2420;2016-03-19;2016-03-27
30700;637;419;2;Canceled;1;0;0;10;2016-03-19;2016-03-20
30701;505;572;2;Canceled;0;2;0;90;2016-03-19;2016-03-20
30702;42;637;1;Check-Out;2;0;0;140;2016-03-19;2016-03-20
30703;890;714;2;Canceled;2;0;0;90;2016-03-19;2016-03-20
30704;521;946;2;Canceled;1;0;0;90;2016-03-19;2016-03-21
30705;296;517;2;Canceled;2;0;0;90;2016-03-19;2016-03-21
30706;369;295;2;Canceled;2;0;0;90;2016-03-19;2016-03-21
30707;257;304;2;Canceled;3;0;0;90;2016-03-19;2016-03-21
30708;969;259;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30709;844;625;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30710;760;681;2;Canceled;0;2;0;90;2016-03-19;2016-03-22
30711;769;978;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30712;418;840;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30713;575;492;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30714;538;138;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30715;339;145;2;No-Show;2;0;0;90;2016-03-19;2016-03-21
30716;311;300;2;Check-Out;2;0;0;90;2016-03-19;2016-03-21
30717;649;690;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30718;698;906;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30719;840;565;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30720;850;642;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30721;30;697;2;Canceled;2;0;0;90;2016-03-19;2016-03-22
30722;919;877;2;Canceled;2;0;0;90;2016-03-19;2016-03-22
30723;474;433;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30724;483;745;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30725;745;474;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30726;744;187;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30727;429;858;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30728;195;288;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30729;546;498;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30730;597;116;2;Canceled;1;1;0;90;2016-03-19;2016-03-22
30731;606;300;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30732;631;733;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30733;120;199;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30734;473;480;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30735;1004;397;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30736;478;636;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30737;86;178;2;Canceled;3;0;0;90;2016-03-19;2016-03-22
30738;205;840;2;Canceled;2;0;0;90;2016-03-19;2016-03-22
30739;304;308;2;Canceled;2;0;1;90;2016-03-19;2016-03-22
30740;30;865;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30741;561;774;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30742;780;612;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30743;750;463;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30744;130;403;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30745;895;696;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30746;1006;469;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30747;501;793;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30748;484;259;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30749;170;871;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30750;791;162;2;Canceled;2;0;0;90;2016-03-19;2016-03-22
30751;932;589;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30752;182;246;2;Canceled;2;0;0;10;2016-03-19;2016-03-22
30753;713;346;2;Canceled;3;0;0;90;2016-03-19;2016-03-23
30754;466;744;2;Canceled;2;0;0;90;2016-03-19;2016-03-23
30755;709;766;2;Canceled;3;0;0;90;2016-03-19;2016-03-23
30756;420;690;2;Canceled;2;0;0;90;2016-03-19;2016-03-25
30757;355;220;2;Canceled;1;0;0;90;2016-03-19;2016-03-25
30758;371;989;2;Check-Out;1;0;0;90;2016-03-19;2016-03-26
30759;330;787;2;Canceled;2;0;0;80;2016-03-19;2016-03-26
30760;864;306;2;Canceled;2;0;0;80;2016-03-19;2016-03-26
30761;164;546;2;Check-Out;2;0;0;90;2016-03-19;2016-03-20
30762;242;811;1;Check-Out;2;0;0;140;2016-03-19;2016-03-20
30763;142;561;2;Check-Out;2;1;0;90;2016-03-19;2016-03-20
30764;367;679;2;Check-Out;2;0;0;90;2016-03-19;2016-03-20
30765;343;891;1;Check-Out;2;1;0;140;2016-03-19;2016-03-20
30766;824;855;1;Check-Out;2;1;0;0;2016-03-19;2016-03-20
30767;216;324;2;Check-Out;2;0;0;90;2016-03-19;2016-03-20
30768;373;810;2;Check-Out;2;0;0;90;2016-03-19;2016-03-21
30769;782;145;2;Check-Out;2;0;0;90;2016-03-19;2016-03-21
30770;200;888;2;Check-Out;2;0;0;90;2016-03-19;2016-03-21
30771;85;181;2;Check-Out;2;0;0;1380;2016-03-19;2016-03-21
30772;604;740;1;Check-Out;2;2;0;0;2016-03-19;2016-03-21
30773;931;306;2;Check-Out;2;0;0;90;2016-03-19;2016-03-21
30774;437;531;2;Check-Out;2;1;0;90;2016-03-19;2016-03-21
30775;695;577;2;Check-Out;2;0;0;10;2016-03-19;2016-03-22
30776;422;115;2;Check-Out;2;0;0;10;2016-03-19;2016-03-22
30777;90;259;2;Check-Out;2;0;0;10;2016-03-19;2016-03-22
30778;537;365;2;Check-Out;1;0;0;10;2016-03-19;2016-03-22
30779;601;646;2;Check-Out;1;0;0;10;2016-03-19;2016-03-22
30780;259;139;2;Check-Out;2;0;0;10;2016-03-19;2016-03-22
30781;467;516;2;Check-Out;2;0;0;90;2016-03-19;2016-03-22
30782;104;106;2;Check-Out;1;0;0;10;2016-03-19;2016-03-22
30783;78;541;2;Check-Out;2;0;0;10;2016-03-19;2016-03-22
30784;490;198;2;Check-Out;2;0;0;10;2016-03-19;2016-03-22
30785;235;937;2;Check-Out;2;0;0;10;2016-03-19;2016-03-22
30786;742;324;2;Check-Out;2;0;0;10;2016-03-19;2016-03-22
30787;283;510;2;Check-Out;2;0;0;10;2016-03-19;2016-03-22
30788;971;844;2;Check-Out;1;0;0;220;2016-03-19;2016-03-22
30789;808;577;2;Check-Out;2;0;0;90;2016-03-19;2016-03-22
30790;352;802;2;Check-Out;3;0;0;90;2016-03-19;2016-03-22
30791;350;450;2;Check-Out;2;0;0;10;2016-03-19;2016-03-22
30792;234;295;2;Check-Out;2;0;0;10;2016-03-19;2016-03-22
30793;873;448;2;Check-Out;1;0;0;10;2016-03-19;2016-03-22
30794;908;725;2;Check-Out;1;0;0;10;2016-03-19;2016-03-22
30795;262;905;2;Check-Out;1;0;0;10;2016-03-19;2016-03-22
30796;113;174;2;Check-Out;2;0;0;90;2016-03-19;2016-03-22
30797;989;289;2;Check-Out;2;0;0;90;2016-03-19;2016-03-22
30798;339;351;2;Check-Out;2;0;1;830;2016-03-19;2016-03-22
30799;888;318;2;Check-Out;2;0;0;90;2016-03-19;2016-03-22
30800;438;612;2;Check-Out;2;0;0;70;2016-03-19;2016-03-22
30801;966;108;2;Check-Out;2;0;0;90;2016-03-19;2016-03-23
30802;759;868;2;Check-Out;3;0;0;90;2016-03-19;2016-03-23
30803;255;604;1;Check-Out;3;0;0;0;2016-03-19;2016-03-23
30804;81;624;2;Check-Out;2;0;0;270;2016-03-19;2016-03-23
30805;899;815;2;Check-Out;1;0;0;90;2016-03-19;2016-03-23
30806;309;757;2;Check-Out;2;0;0;1380;2016-03-19;2016-03-23
30807;564;577;2;Check-Out;2;0;0;70;2016-03-19;2016-03-23
30808;883;283;2;Check-Out;2;0;0;1380;2016-03-19;2016-03-23
30809;866;487;2;Check-Out;2;0;0;1380;2016-03-19;2016-03-23
30810;681;886;2;Check-Out;3;0;0;90;2016-03-19;2016-03-23
30811;430;559;2;Check-Out;2;0;0;90;2016-03-19;2016-03-24
30812;310;277;2;Check-Out;2;0;0;160;2016-03-19;2016-03-24
30813;37;121;2;Check-Out;2;0;0;90;2016-03-19;2016-03-24
30814;119;201;2;Check-Out;2;1;0;90;2016-03-19;2016-03-24
30815;768;983;2;Check-Out;1;0;0;90;2016-03-19;2016-03-24
30816;87;782;1;Check-Out;2;1;0;0;2016-03-19;2016-03-24
30817;258;780;2;Check-Out;2;0;0;90;2016-03-19;2016-03-25
30818;909;528;2;Check-Out;2;0;0;270;2016-03-19;2016-03-26
30819;1006;373;2;Check-Out;2;0;0;270;2016-03-19;2016-03-26
30820;437;973;2;Check-Out;2;0;0;270;2016-03-19;2016-03-26
30821;304;366;2;Check-Out;2;0;0;270;2016-03-19;2016-03-26
30822;294;431;3;Canceled;1;0;0;0;2016-03-20;2016-03-21
30823;386;817;2;Canceled;2;0;0;2400;2016-03-20;2016-03-22
30824;830;337;2;Canceled;2;0;0;2400;2016-03-20;2016-03-23
30825;78;816;2;Canceled;2;0;0;2400;2016-03-20;2016-03-23
30826;507;751;2;Check-Out;2;0;0;60;2016-03-20;2016-03-24
30827;354;997;2;Canceled;3;1;0;2400;2016-03-20;2016-03-24
30828;655;235;2;Canceled;2;0;0;3270;2016-03-20;2016-03-24
30829;313;493;2;Check-Out;2;0;0;60;2016-03-20;2016-03-24
30830;971;729;2;Canceled;2;2;0;2420;2016-03-20;2016-03-25
30831;801;994;2;Canceled;3;1;0;2400;2016-03-20;2016-03-25
30832;25;993;2;Canceled;3;1;0;2400;2016-03-20;2016-03-25
30833;100;462;2;Check-Out;2;0;0;2410;2016-03-20;2016-03-26
30834;682;284;2;Canceled;2;1;0;3870;2016-03-20;2016-03-26
30835;30;336;2;Check-Out;2;0;0;2420;2016-03-20;2016-03-27
30836;753;924;2;Canceled;2;0;0;2400;2016-03-20;2016-03-27
30837;11;553;2;Canceled;2;0;0;2400;2016-03-20;2016-03-27
30838;569;538;3;Check-Out;1;0;0;0;2016-03-20;2016-03-23
30839;191;300;1;Check-Out;2;0;0;0;2016-03-20;2016-03-21
30840;787;700;2;Check-Out;1;0;0;2510;2016-03-20;2016-03-21
30841;75;886;2;Check-Out;1;0;0;2510;2016-03-20;2016-03-21
30842;46;193;2;Check-Out;2;0;0;2400;2016-03-20;2016-03-21
30843;783;882;2;Check-Out;2;0;0;2400;2016-03-20;2016-03-21
30844;906;894;1;Check-Out;2;0;0;0;2016-03-20;2016-03-22
30845;653;613;1;Check-Out;2;0;0;2500;2016-03-20;2016-03-23
30846;164;409;2;Check-Out;2;0;0;2400;2016-03-20;2016-03-23
30847;950;636;2;Check-Out;2;0;0;2400;2016-03-20;2016-03-23
30848;799;889;2;Check-Out;2;0;0;2400;2016-03-20;2016-03-23
30849;645;907;2;Check-Out;2;0;0;80;2016-03-20;2016-03-23
30850;421;397;2;Check-Out;2;0;0;1710;2016-03-20;2016-03-24
30851;473;631;2;Check-Out;2;0;0;360;2016-03-20;2016-03-24
30852;793;691;2;Check-Out;2;0;0;2400;2016-03-20;2016-03-24
30853;275;846;2;Check-Out;2;0;0;2400;2016-03-20;2016-03-25
30854;472;338;2;Check-Out;2;0;1;1710;2016-03-20;2016-03-24
30855;748;349;2;Check-Out;2;0;0;2400;2016-03-20;2016-03-24
30856;557;967;2;Check-Out;2;0;0;2400;2016-03-20;2016-03-24
30857;724;829;2;Check-Out;2;0;0;60;2016-03-20;2016-03-24
30858;479;956;2;Check-Out;1;2;0;360;2016-03-20;2016-03-24
30859;636;897;2;Check-Out;2;0;1;150;2016-03-20;2016-03-24
30860;206;992;2;Check-Out;4;0;0;2400;2016-03-20;2016-03-24
30861;542;361;2;Check-Out;2;0;0;2400;2016-03-20;2016-03-25
30862;499;163;2;Check-Out;2;0;0;2410;2016-03-20;2016-03-25
30863;970;397;2;Check-Out;2;0;0;2410;2016-03-20;2016-03-25
30864;897;129;1;Check-Out;2;1;0;2500;2016-03-20;2016-03-25
30865;227;118;1;Check-Out;3;0;0;2500;2016-03-20;2016-03-26
30866;120;292;2;Check-Out;3;0;0;0;2016-03-20;2016-03-26
30867;426;745;2;Check-Out;2;0;0;2410;2016-03-20;2016-03-26
30868;40;324;2;Check-Out;2;0;0;1710;2016-03-20;2016-03-27
30869;597;264;1;Check-Out;2;0;0;0;2016-03-20;2016-03-27
30870;801;887;1;Canceled;1;0;0;0;2016-03-20;2016-03-21
30871;391;746;2;Canceled;2;2;0;90;2016-03-20;2016-03-22
30872;225;616;2;Canceled;3;0;0;90;2016-03-20;2016-03-22
30873;629;226;2;Canceled;3;0;0;90;2016-03-20;2016-03-22
30874;687;762;2;Canceled;2;0;0;90;2016-03-20;2016-03-23
30875;137;716;2;Canceled;2;1;0;90;2016-03-20;2016-03-24
30876;718;210;2;Canceled;2;0;0;30;2016-03-20;2016-03-24
30877;241;817;2;Canceled;2;0;0;30;2016-03-20;2016-03-24
30878;708;912;2;Canceled;2;0;0;30;2016-03-20;2016-03-24
30879;294;590;2;Canceled;2;1;0;90;2016-03-20;2016-03-24
30880;147;290;2;Canceled;2;2;0;90;2016-03-20;2016-03-24
30881;843;985;2;Canceled;2;0;0;30;2016-03-20;2016-03-24
30882;159;510;2;Check-Out;2;0;0;90;2016-03-20;2016-03-24
30883;373;763;2;Canceled;2;0;0;90;2016-03-20;2016-03-24
30884;423;427;2;Canceled;2;0;0;30;2016-03-20;2016-03-24
30885;415;571;2;Canceled;2;0;0;90;2016-03-20;2016-03-24
30886;931;138;2;Canceled;2;0;0;30;2016-03-20;2016-03-24
30887;430;745;2;Canceled;2;0;0;30;2016-03-20;2016-03-24
30888;526;558;2;Canceled;2;0;0;30;2016-03-20;2016-03-24
30889;704;225;2;Canceled;2;1;0;90;2016-03-20;2016-03-24
30890;929;781;2;No-Show;2;0;0;280;2016-03-20;2016-03-24
30891;557;559;2;Check-Out;2;0;0;70;2016-03-20;2016-03-24
30892;586;104;2;Canceled;2;1;0;90;2016-03-20;2016-03-24
30893;603;109;2;Canceled;2;0;0;30;2016-03-20;2016-03-24
30894;35;133;2;Canceled;2;0;0;30;2016-03-20;2016-03-24
30895;931;798;2;Canceled;2;0;0;30;2016-03-20;2016-03-24
30896;141;181;2;Canceled;2;0;0;30;2016-03-20;2016-03-24
30897;871;654;2;Check-Out;2;0;0;90;2016-03-20;2016-03-24
30898;228;211;2;Canceled;2;0;0;30;2016-03-20;2016-03-24
30899;470;576;2;Canceled;2;0;0;30;2016-03-20;2016-03-24
30900;639;967;2;Check-Out;2;0;0;90;2016-03-20;2016-03-24
30901;919;266;2;Canceled;2;2;0;90;2016-03-20;2016-03-24
30902;386;241;2;Canceled;2;0;0;30;2016-03-20;2016-03-24
30903;106;564;2;Check-Out;2;0;0;90;2016-03-20;2016-03-24
30904;641;726;2;Check-Out;2;0;0;70;2016-03-20;2016-03-25
30905;68;481;2;Check-Out;2;0;0;90;2016-03-20;2016-03-25
30906;340;928;2;Canceled;3;0;0;90;2016-03-20;2016-03-24
30907;639;528;2;Check-Out;2;0;0;90;2016-03-20;2016-03-25
30908;548;544;2;No-Show;3;0;0;850;2016-03-20;2016-03-25
30909;422;517;2;Check-Out;2;0;0;90;2016-03-20;2016-03-26
30910;28;553;2;Check-Out;2;0;0;90;2016-03-20;2016-03-26
30911;270;463;2;Check-Out;2;0;0;110;2016-03-20;2016-03-26
30912;815;237;2;Check-Out;1;1;0;70;2016-03-20;2016-03-27
30913;308;536;2;Check-Out;2;1;0;70;2016-03-20;2016-03-27
30914;229;510;2;Canceled;2;0;0;80;2016-03-20;2016-03-27
30915;418;407;3;Canceled;1;0;0;0;2016-03-20;2016-03-22
30916;812;862;3;Check-Out;1;0;0;0;2016-03-20;2016-03-22
30917;377;823;2;Canceled;2;0;0;90;2016-03-20;2016-03-22
30918;569;198;2;Canceled;2;0;0;90;2016-03-20;2016-03-22
30919;872;455;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30920;824;616;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30921;412;113;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30922;23;526;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30923;995;274;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30924;464;221;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30925;18;413;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30926;708;616;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30927;919;905;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30928;622;268;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30929;367;754;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30930;360;286;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30931;657;251;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30932;175;497;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30933;753;136;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30934;66;694;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30935;570;310;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30936;768;539;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30937;626;353;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30938;692;112;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30939;701;245;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30940;576;611;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30941;738;904;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30942;234;227;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30943;402;814;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30944;383;184;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30945;515;874;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30946;17;959;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30947;60;713;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30948;129;136;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30949;357;683;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30950;524;646;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30951;603;395;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30952;127;329;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30953;876;905;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30954;406;989;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30955;43;580;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30956;903;328;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30957;502;539;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30958;520;473;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30959;270;364;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30960;16;130;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30961;213;418;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30962;68;634;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30963;387;773;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30964;461;364;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30965;834;503;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30966;16;263;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30967;21;509;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30968;907;353;2;Canceled;1;0;0;410;2016-03-20;2016-03-22
30969;640;467;2;Canceled;1;0;0;10;2016-03-20;2016-03-27
30970;250;461;2;Canceled;1;0;0;10;2016-03-20;2016-03-27
30971;983;610;2;Canceled;1;0;0;10;2016-03-20;2016-03-27
30972;433;214;2;Canceled;1;0;0;10;2016-03-20;2016-03-27
30973;372;461;2;Canceled;1;0;0;10;2016-03-20;2016-03-27
30974;28;808;2;Canceled;1;0;0;10;2016-03-20;2016-03-27
30975;569;755;2;Canceled;1;0;0;10;2016-03-20;2016-03-27
30976;263;119;2;Canceled;1;0;0;10;2016-03-20;2016-03-27
30977;476;263;2;Canceled;1;0;0;10;2016-03-20;2016-03-27
30978;379;869;2;Canceled;1;0;0;10;2016-03-20;2016-03-27
30979;566;527;2;Canceled;1;0;0;10;2016-03-20;2016-03-27
30980;62;208;2;Canceled;1;0;0;10;2016-03-20;2016-03-27
30981;471;977;2;Check-Out;1;0;0;220;2016-03-20;2016-03-20
30982;196;642;2;Check-Out;2;0;0;270;2016-03-20;2016-03-20
30983;471;216;2;Check-Out;2;0;0;90;2016-03-20;2016-03-21
30984;195;250;1;Check-Out;1;0;0;0;2016-03-20;2016-03-21
